stock,date,price,approved
SNI,08-04-2014,75.28,True
SNI,09-04-2014,75.8,True
SNI,10-04-2014,74.14,True
SNI,11-04-2014,73.46,True
SNI,14-04-2014,73.89,True
SNI,15-04-2014,73.1,True
SNI,16-04-2014,74.59,True
SNI,17-04-2014,74.39,True
SNI,21-04-2014,74.75,True
SNI,22-04-2014,74.86,True
SNI,23-04-2014,74.59,True
SNI,24-04-2014,75.05,True
SNI,25-04-2014,74.09,True
SNI,28-04-2014,74.27,True
SNI,29-04-2014,74.36,True
SNI,30-04-2014,75.07,True
SNI,01-05-2014,75.18,True
SNI,02-05-2014,75.46,True
SNI,05-05-2014,75.97,True
SNI,06-05-2014,74.6,True
SNI,07-05-2014,74.47,True
SNI,08-05-2014,76.72,True
SNI,09-05-2014,75.41,True
SNI,12-05-2014,75.55,True
SNI,13-05-2014,75.16,True
SNI,14-05-2014,73.97,True
SNI,15-05-2014,74.28,True
SNI,16-05-2014,75.16,True
SNI,19-05-2014,75.69,True
SNI,20-05-2014,74.02,True
SNI,21-05-2014,74.95,True
SNI,22-05-2014,75.71,True
SNI,23-05-2014,76.62,True
SNI,27-05-2014,76.81,True
SNI,28-05-2014,76.59,True
SNI,29-05-2014,76.49,True
SNI,30-05-2014,76.46,True
SNI,02-06-2014,76.78,True
SNI,03-06-2014,76.89,True
SNI,04-06-2014,76.2,True
SNI,05-06-2014,77.26,True
SNI,06-06-2014,77.99,True
SNI,09-06-2014,78.37,True
SNI,10-06-2014,77.87,True
SNI,11-06-2014,77.32,True
SNI,12-06-2014,77.06,True
SNI,13-06-2014,77.39,True
SNI,16-06-2014,78.2,True
SNI,17-06-2014,79.72,True
SNI,18-06-2014,80.7,True
SNI,19-06-2014,82.06,True
SNI,20-06-2014,82.04,True
SNI,23-06-2014,81.66,True
SNI,24-06-2014,80.38,True
SNI,25-06-2014,80.73,True
SNI,26-06-2014,80.84,True
SNI,27-06-2014,80.37,True
SNI,30-06-2014,81.14,True
SNI,01-07-2014,81.51,True
SNI,02-07-2014,81.19,True
SNI,03-07-2014,81.56,True
SNI,07-07-2014,80.88,True
SNI,08-07-2014,80.27,True
SNI,09-07-2014,80.85,True
SNI,10-07-2014,80.76,True
SNI,11-07-2014,81.55,True
SNI,14-07-2014,80.93,True
SNI,15-07-2014,80.89,True
SNI,16-07-2014,84.78,True
SNI,17-07-2014,85.55,True
SNI,18-07-2014,84.9,True
SNI,21-07-2014,83.61,True
SNI,22-07-2014,83.23,True
SNI,23-07-2014,83.1,True
SNI,24-07-2014,83.17,True
SNI,25-07-2014,83.65,True
SNI,28-07-2014,83.4,True
SNI,29-07-2014,82.81,True
SNI,30-07-2014,83.01,True
SNI,31-07-2014,82.41,True
SNI,01-08-2014,83.42,True
SNI,04-08-2014,83.42,True
SNI,05-08-2014,83.49,True
SNI,06-08-2014,82.08,True
SNI,07-08-2014,77.43,True
SNI,08-08-2014,78.18,True
SNI,11-08-2014,78.38,True
SNI,12-08-2014,78.23,True
SNI,13-08-2014,79.06,True
SNI,14-08-2014,79.61,True
SNI,15-08-2014,80.12,True
SNI,18-08-2014,80.98,True
SNI,19-08-2014,80.34,True
SNI,20-08-2014,81.5,True
SNI,21-08-2014,81.65,True
SNI,22-08-2014,81.46,True
SNI,25-08-2014,80.67,True
SNI,26-08-2014,80.71,True
SNI,27-08-2014,80.49,True
SNI,28-08-2014,80.11,True
SNI,29-08-2014,79.71,True
SNI,02-09-2014,80.02,True
SNI,03-09-2014,79.36,True
SNI,04-09-2014,79.35,True
SNI,05-09-2014,80.49,True
SNI,08-09-2014,79.69,True
SNI,09-09-2014,78.41,True
SNI,10-09-2014,78.63,True
SNI,11-09-2014,78.52,True
SNI,12-09-2014,78.34,True
SNI,15-09-2014,78.13,True
SNI,16-09-2014,78.1,True
SNI,17-09-2014,78.05,True
SNI,18-09-2014,78.23,True
SNI,19-09-2014,78.31,True
SNI,22-09-2014,77.64,True
SNI,23-09-2014,77.87,True
SNI,24-09-2014,78.08,True
SNI,25-09-2014,77.8,True
SNI,26-09-2014,78.1,True
SNI,29-09-2014,78.04,True
SNI,30-09-2014,78.09,True
SNI,01-10-2014,77.99,True
SNI,02-10-2014,78.01,True
SNI,03-10-2014,79.04,True
SNI,06-10-2014,78.24,True
SNI,07-10-2014,76.61,True
SNI,08-10-2014,77.4,True
SNI,09-10-2014,74.53,True
SNI,10-10-2014,73.66,True
SNI,13-10-2014,72.79,True
SNI,14-10-2014,74.88,True
SNI,15-10-2014,73.5,True
SNI,16-10-2014,71.61,True
SNI,17-10-2014,72.68,True
SNI,20-10-2014,73.66,True
SNI,21-10-2014,75.17,True
SNI,22-10-2014,74.32,True
SNI,23-10-2014,75.48,True
SNI,24-10-2014,76.18,True
SNI,27-10-2014,75.71,True
SNI,28-10-2014,76.4,True
SNI,29-10-2014,76.82,True
SNI,30-10-2014,73.5,True
SNI,31-10-2014,77.24,True
SNI,03-11-2014,77.81,True
SNI,04-11-2014,74.9,True
SNI,05-11-2014,74.59,True
SNI,06-11-2014,75.01,True
SNI,07-11-2014,75.19,True
SNI,10-11-2014,73.34,True
SNI,11-11-2014,73.49,True
SNI,12-11-2014,73.5,True
SNI,13-11-2014,73.5,True
SNI,14-11-2014,75.17,True
SNI,17-11-2014,75.01,True
SNI,18-11-2014,74.88,True
SNI,19-11-2014,75.49,True
SNI,20-11-2014,76.73,True
SNI,21-11-2014,76.21,True
SNI,24-11-2014,78.01,True
SNI,25-11-2014,77.94,True
SNI,26-11-2014,77.97,True
SNI,28-11-2014,78.17,True
SNI,01-12-2014,77.91,True
SNI,02-12-2014,78.97,True
SNI,03-12-2014,80.52,True
SNI,04-12-2014,79.87,True
SNI,05-12-2014,80.28,True
SNI,08-12-2014,78.31,True
SNI,09-12-2014,78.06,True
SNI,10-12-2014,77.61,True
SNI,11-12-2014,77.22,True
SNI,12-12-2014,76.59,True
SNI,15-12-2014,75.87,True
SNI,16-12-2014,76.25,True
SNI,17-12-2014,77.85,True
SNI,18-12-2014,78.84,True
SNI,19-12-2014,77.83,True
SNI,22-12-2014,77.17,True
SNI,23-12-2014,77.69,True
SNI,24-12-2014,78.54,True
SNI,26-12-2014,77.84,True
SNI,29-12-2014,77.37,True
SNI,30-12-2014,76.52,True
SNI,31-12-2014,75.27,True
SNI,02-01-2015,75.94,True
SNI,05-01-2015,74.23,True
SNI,06-01-2015,72.75,True
SNI,07-01-2015,72.48,True
SNI,08-01-2015,75.2,True
SNI,09-01-2015,74.93,True
SNI,12-01-2015,74.92,True
SNI,13-01-2015,75.45,True
SNI,14-01-2015,73.75,True
SNI,15-01-2015,72.93,True
SNI,16-01-2015,73.57,True
SNI,20-01-2015,71.74,True
SNI,21-01-2015,71.68,True
SNI,22-01-2015,73.01,True
SNI,23-01-2015,72.69,True
SNI,26-01-2015,73.49,True
SNI,27-01-2015,73.02,True
SNI,28-01-2015,71.76,True
SNI,29-01-2015,72.4,True
SNI,30-01-2015,71.09,True
SNI,02-02-2015,71.75,True
SNI,03-02-2015,73.6,True
SNI,04-02-2015,74.08,True
SNI,05-02-2015,71.69,True
SNI,06-02-2015,72.99,True
SNI,09-02-2015,73.37,True
SNI,10-02-2015,73.87,True
SNI,11-02-2015,73.66,True
SNI,12-02-2015,72.61,True
SNI,13-02-2015,73.0,True
SNI,17-02-2015,73.17,True
SNI,18-02-2015,72.67,True
SNI,19-02-2015,72.91,True
SNI,20-02-2015,73.57,True
SNI,23-02-2015,74.29,True
SNI,24-02-2015,74.4,True
SNI,25-02-2015,74.33,True
SNI,26-02-2015,72.86,True
SNI,27-02-2015,72.3,True
SNI,02-03-2015,72.44,True
SNI,03-03-2015,74.07,True
SNI,04-03-2015,73.63,True
SNI,05-03-2015,73.53,True
SNI,06-03-2015,73.25,True
SNI,09-03-2015,73.47,True
SNI,10-03-2015,72.29,True
SNI,11-03-2015,72.22,True
SNI,12-03-2015,72.47,True
SNI,13-03-2015,71.91,True
SNI,16-03-2015,72.69,True
SNI,17-03-2015,71.74,True
SNI,18-03-2015,70.82,True
SNI,19-03-2015,70.31,True
SNI,20-03-2015,71.5,True
SNI,23-03-2015,71.12,True
SNI,24-03-2015,71.23,True
SNI,25-03-2015,70.25,True
SNI,26-03-2015,69.38,False
SNI,27-03-2015,68.9,False
SNI,30-03-2015,69.62,False
SNI,31-03-2015,68.56,False
SNI,01-04-2015,68.72,False
SNI,02-04-2015,69.42,False
SNI,06-04-2015,69.24,False
SNI,07-04-2015,69.11,False
SNI,08-04-2015,70.18,True
SNI,09-04-2015,69.3,False
SNI,10-04-2015,69.01,False
SNI,13-04-2015,69.56,False
SNI,14-04-2015,69.57,False
SNI,15-04-2015,69.44,False
SNI,16-04-2015,69.9,False
SNI,17-04-2015,68.56,False
SNI,20-04-2015,69.72,False
SNI,21-04-2015,68.75,False
SNI,22-04-2015,69.88,False
SNI,23-04-2015,70.2,True
SNI,24-04-2015,69.91,False
SNI,27-04-2015,69.09,False
SNI,28-04-2015,68.9,False
SNI,29-04-2015,69.47,False
SNI,30-04-2015,69.86,False
SNI,01-05-2015,70.23,True
SNI,04-05-2015,71.89,True
SNI,05-05-2015,70.73,True
SNI,06-05-2015,69.99,False
SNI,07-05-2015,68.04,False
SNI,08-05-2015,68.0,False
SNI,11-05-2015,66.99,False
SNI,12-05-2015,66.71,False
SNI,13-05-2015,66.51,False
SNI,14-05-2015,66.14,False
SNI,15-05-2015,67.13,False
SNI,18-05-2015,68.35,False
SNI,19-05-2015,67.88,False
SNI,20-05-2015,68.32,False
SNI,21-05-2015,68.61,False
SNI,22-05-2015,68.4,False
SNI,26-05-2015,66.9,False
SNI,27-05-2015,67.5,False
SNI,28-05-2015,67.5,False
SNI,29-05-2015,67.01,False
SNI,01-06-2015,66.75,False
SNI,02-06-2015,67.47,False
SNI,03-06-2015,67.0,False
SNI,04-06-2015,67.68,False
SNI,05-06-2015,68.73,False
SNI,08-06-2015,67.76,False
SNI,09-06-2015,67.28,False
SNI,10-06-2015,66.74,False
SNI,11-06-2015,66.89,False
SNI,12-06-2015,66.68,False
SNI,15-06-2015,67.36,False
SNI,16-06-2015,67.09,False
SNI,17-06-2015,67.52,False
SNI,18-06-2015,67.68,False
SNI,19-06-2015,67.25,False
SNI,22-06-2015,67.16,False
SNI,23-06-2015,67.25,False
SNI,24-06-2015,66.66,False
SNI,25-06-2015,66.65,False
SNI,26-06-2015,67.01,False
SNI,29-06-2015,64.76,False
SNI,30-06-2015,65.37,False
SNI,01-07-2015,67.05,False
SNI,02-07-2015,67.09,False
SNI,06-07-2015,66.78,False
SNI,07-07-2015,67.2,False
SNI,08-07-2015,65.32,False
SNI,09-07-2015,65.42,False
SNI,10-07-2015,65.84,False
SNI,13-07-2015,66.31,False
SNI,14-07-2015,66.22,False
SNI,15-07-2015,66.31,False
SNI,16-07-2015,66.77,False
SNI,17-07-2015,64.86,False
SNI,20-07-2015,64.29,False
SNI,21-07-2015,63.33,False
SNI,22-07-2015,62.75,False
SNI,23-07-2015,61.82,False
SNI,24-07-2015,61.2,False
SNI,27-07-2015,61.88,False
SNI,28-07-2015,62.05,False
SNI,29-07-2015,61.93,False
SNI,30-07-2015,62.21,False
SNI,31-07-2015,62.58,False
SNI,03-08-2015,62.59,False
SNI,04-08-2015,61.17,False
SNI,05-08-2015,57.54,False
SNI,06-08-2015,58.59,False
SNI,07-08-2015,58.76,False
SNI,10-08-2015,59.17,False
SNI,11-08-2015,58.8,False
SNI,12-08-2015,58.92,False
SNI,13-08-2015,57.96,False
SNI,14-08-2015,57.52,False
SNI,17-08-2015,58.67,False
SNI,18-08-2015,57.01,False
SNI,19-08-2015,57.07,False
SNI,20-08-2015,54.23,False
SNI,21-08-2015,54.0,False
SNI,24-08-2015,51.72,False
SNI,25-08-2015,51.38,False
SNI,26-08-2015,52.0,False
SNI,27-08-2015,52.67,False
SNI,28-08-2015,53.18,False
SNI,31-08-2015,53.09,False
SNI,01-09-2015,51.78,False
SNI,02-09-2015,52.83,False
SNI,03-09-2015,53.78,False
SNI,04-09-2015,52.87,False
SNI,08-09-2015,53.86,False
SNI,09-09-2015,53.59,False
SNI,10-09-2015,53.35,False
SNI,11-09-2015,53.16,False
SNI,14-09-2015,52.62,False
SNI,15-09-2015,53.08,False
SNI,16-09-2015,53.23,False
SNI,17-09-2015,52.93,False
SNI,18-09-2015,52.92,False
SNI,21-09-2015,52.5,False
SNI,22-09-2015,51.03,False
SNI,23-09-2015,49.39,False
SNI,24-09-2015,49.84,False
SNI,25-09-2015,49.58,False
SNI,28-09-2015,48.27,False
SNI,29-09-2015,48.14,False
SNI,30-09-2015,49.19,False
SNI,01-10-2015,48.42,False
SNI,02-10-2015,49.8,False
SNI,05-10-2015,51.3,False
SNI,06-10-2015,51.66,False
SNI,07-10-2015,54.62,False
SNI,08-10-2015,55.75,False
SNI,09-10-2015,56.06,False
SNI,12-10-2015,55.14,False
SNI,13-10-2015,55.24,False
SNI,14-10-2015,55.22,False
SNI,15-10-2015,56.44,False
SNI,16-10-2015,56.08,False
SNI,19-10-2015,55.96,False
SNI,20-10-2015,56.56,False
SNI,21-10-2015,56.02,False
SNI,22-10-2015,56.67,False
SNI,23-10-2015,56.99,False
SNI,26-10-2015,57.14,False
SNI,27-10-2015,56.78,False
SNI,28-10-2015,58.11,False
SNI,29-10-2015,59.28,False
SNI,30-10-2015,60.08,False
SNI,02-11-2015,59.79,False
SNI,03-11-2015,61.24,False
SNI,04-11-2015,59.57,False
SNI,05-11-2015,58.26,False
SNI,06-11-2015,59.04,False
SNI,09-11-2015,58.38,False
SNI,10-11-2015,58.62,False
SNI,11-11-2015,57.89,False
SNI,12-11-2015,57.44,False
SNI,13-11-2015,56.83,False
SNI,16-11-2015,56.72,False
SNI,17-11-2015,55.74,False
SNI,18-11-2015,56.64,False
SNI,19-11-2015,56.72,False
SNI,20-11-2015,57.68,False
SNI,23-11-2015,58.47,False
SNI,24-11-2015,57.87,False
SNI,25-11-2015,57.97,False
SNI,27-11-2015,57.74,False
SNI,30-11-2015,56.8,False
SNI,01-12-2015,56.89,False
SNI,02-12-2015,57.25,False
SNI,03-12-2015,56.43,False
SNI,04-12-2015,59.02,False
SNI,07-12-2015,58.75,False
SNI,08-12-2015,56.94,False
SNI,09-12-2015,56.29,False
SNI,10-12-2015,57.07,False
SNI,11-12-2015,54.62,False
SNI,14-12-2015,53.32,False
SNI,15-12-2015,53.59,False
SNI,16-12-2015,55.03,False
SNI,17-12-2015,54.28,False
SNI,18-12-2015,53.89,False
SNI,21-12-2015,53.8,False
SNI,22-12-2015,54.71,False
SNI,23-12-2015,55.28,False
SNI,24-12-2015,55.35,False
SNI,28-12-2015,55.14,False
SNI,29-12-2015,55.49,False
SNI,30-12-2015,54.65,False
SNI,31-12-2015,55.21,False
SNI,04-01-2016,53.84,False
SNI,05-01-2016,53.4,False
SNI,06-01-2016,51.9,False
SNI,07-01-2016,52.15,False
SNI,08-01-2016,53.56,False
SNI,11-01-2016,53.78,False
SNI,12-01-2016,54.48,False
SNI,13-01-2016,54.6,False
SNI,14-01-2016,57.1,False
SNI,15-01-2016,56.0,False
SNI,19-01-2016,55.62,False
SNI,20-01-2016,56.16,False
SNI,21-01-2016,57.37,False
SNI,22-01-2016,59.04,False
SNI,25-01-2016,58.61,False
SNI,26-01-2016,60.6,False
SNI,27-01-2016,60.05,False
SNI,28-01-2016,59.31,False
SNI,29-01-2016,60.97,False
SNI,01-02-2016,62.1,False
SNI,02-02-2016,60.12,False
SNI,03-02-2016,61.37,False
SNI,04-02-2016,61.69,False
SNI,05-02-2016,61.53,False
SNI,08-02-2016,59.52,False
SNI,09-02-2016,55.0,False
SNI,10-02-2016,53.92,False
SNI,11-02-2016,53.13,False
SNI,12-02-2016,53.72,False
SNI,16-02-2016,53.81,False
SNI,17-02-2016,55.91,False
SNI,18-02-2016,55.32,False
SNI,19-02-2016,55.13,False
SNI,22-02-2016,55.83,False
SNI,23-02-2016,58.04,False
SNI,24-02-2016,57.95,False
SNI,25-02-2016,57.8,False
SNI,26-02-2016,59.41,False
SNI,29-02-2016,59.24,False
SNI,01-03-2016,61.26,False
SNI,02-03-2016,60.97,False
SNI,03-03-2016,62.94,False
SNI,04-03-2016,62.92,False
SNI,07-03-2016,64.4,False
SNI,08-03-2016,63.14,False
SNI,09-03-2016,64.12,False
SNI,10-03-2016,63.34,False
SNI,11-03-2016,64.66,False
SNI,14-03-2016,65.19,False
SNI,15-03-2016,65.09,False
SNI,16-03-2016,65.54,False
SNI,17-03-2016,65.3,False
SNI,18-03-2016,64.99,False
SNI,21-03-2016,64.92,False
SNI,22-03-2016,64.11,False
SNI,23-03-2016,63.48,False
SNI,24-03-2016,64.01,False
SNI,28-03-2016,64.64,False
SNI,29-03-2016,64.79,False
SNI,30-03-2016,64.83,False
SNI,31-03-2016,65.5,False
SNI,01-04-2016,67.41,False
SNI,04-04-2016,67.26,False
SNI,05-04-2016,66.68,False
SNI,06-04-2016,67.16,False
SNI,07-04-2016,65.13,False
SNI,08-04-2016,65.18,False
SNI,11-04-2016,64.82,False
SNI,12-04-2016,64.51,False
SNI,13-04-2016,65.02,False
SNI,14-04-2016,64.16,False
SNI,15-04-2016,63.9,False
SNI,18-04-2016,64.04,False
SNI,19-04-2016,63.75,False
SNI,20-04-2016,63.42,False
SNI,21-04-2016,63.79,False
SNI,22-04-2016,65.04,False
SNI,25-04-2016,63.85,False
SNI,26-04-2016,64.14,False
SNI,27-04-2016,64.49,False
SNI,28-04-2016,63.61,False
SNI,29-04-2016,62.35,False
SNI,02-05-2016,62.47,False
SNI,03-05-2016,60.86,False
SNI,04-05-2016,61.08,False
SNI,05-05-2016,63.06,False
SNI,06-05-2016,65.73,False
SNI,09-05-2016,65.08,False
SNI,10-05-2016,66.45,False
SNI,11-05-2016,66.25,False
SNI,12-05-2016,64.81,False
SNI,13-05-2016,64.67,False
SNI,16-05-2016,64.26,False
SNI,17-05-2016,64.49,False
SNI,18-05-2016,62.28,False
SNI,19-05-2016,61.96,False
SNI,20-05-2016,62.09,False
SNI,23-05-2016,61.79,False
SNI,24-05-2016,63.04,False
SNI,25-05-2016,62.88,False
SNI,26-05-2016,62.67,False
SNI,27-05-2016,63.62,False
SNI,31-05-2016,64.34,False
SNI,01-06-2016,64.52,False
SNI,02-06-2016,65.37,False
SNI,03-06-2016,65.43,False
SNI,06-06-2016,65.57,False
SNI,07-06-2016,64.84,False
SNI,08-06-2016,64.88,False
SNI,09-06-2016,64.86,False
SNI,10-06-2016,63.96,False
SNI,13-06-2016,62.89,False
SNI,14-06-2016,62.95,False
SNI,15-06-2016,64.2,False
SNI,16-06-2016,64.48,False
SNI,17-06-2016,63.97,False
SNI,20-06-2016,65.09,False
SNI,21-06-2016,63.21,False
SNI,22-06-2016,63.42,False
SNI,23-06-2016,62.19,False
SNI,24-06-2016,60.13,False
SNI,27-06-2016,59.41,False
SNI,28-06-2016,60.16,False
SNI,29-06-2016,60.97,False
SNI,30-06-2016,62.27,False
SNI,01-07-2016,62.78,False
SNI,05-07-2016,61.74,False
SNI,06-07-2016,62.26,False
SNI,07-07-2016,63.25,False
SNI,08-07-2016,64.41,False
SNI,11-07-2016,65.63,False
SNI,12-07-2016,66.21,False
SNI,13-07-2016,66.08,False
SNI,14-07-2016,66.75,False
SNI,15-07-2016,66.11,False
SNI,18-07-2016,65.83,False
SNI,19-07-2016,65.89,False
SNI,20-07-2016,66.63,False
SNI,21-07-2016,66.78,False
SNI,22-07-2016,66.87,False
SNI,25-07-2016,66.01,False
SNI,26-07-2016,66.87,False
SNI,27-07-2016,67.11,False
SNI,28-07-2016,67.06,False
SNI,29-07-2016,66.06,False
SNI,01-08-2016,65.8,False
SNI,02-08-2016,66.52,False
SNI,03-08-2016,67.2,False
SNI,04-08-2016,66.55,False
SNI,05-08-2016,66.15,False
SNI,08-08-2016,66.17,False
SNI,09-08-2016,61.47,False
SNI,10-08-2016,62.11,False
SNI,11-08-2016,63.5,False
SNI,12-08-2016,63.27,False
SNI,15-08-2016,64.08,False
SNI,16-08-2016,63.77,False
SNI,17-08-2016,64.21,False
SNI,18-08-2016,64.37,False
SNI,19-08-2016,64.42,False
SNI,22-08-2016,64.04,False
SNI,23-08-2016,64.45,False
SNI,24-08-2016,64.6,False
SNI,25-08-2016,64.08,False
SNI,26-08-2016,63.37,False
SNI,29-08-2016,63.59,False
SNI,30-08-2016,63.32,False
SNI,31-08-2016,63.37,False
SNI,01-09-2016,63.58,False
SNI,02-09-2016,63.83,False
SNI,06-09-2016,63.18,False
SNI,07-09-2016,63.33,False
SNI,08-09-2016,63.53,False
SNI,09-09-2016,61.83,False
SNI,12-09-2016,62.88,False
SNI,13-09-2016,61.38,False
SNI,14-09-2016,61.5,False
SNI,15-09-2016,62.14,False
SNI,16-09-2016,59.88,False
SNI,19-09-2016,60.11,False
SNI,20-09-2016,59.67,False
SNI,21-09-2016,59.82,False
SNI,22-09-2016,61.51,False
SNI,23-09-2016,61.64,False
SNI,26-09-2016,62.1,False
SNI,27-09-2016,62.0,False
SNI,28-09-2016,62.63,False
SNI,29-09-2016,63.94,False
SNI,30-09-2016,63.49,False
SNI,03-10-2016,64.12,False
SNI,04-10-2016,63.6,False
SNI,05-10-2016,63.78,False
SNI,06-10-2016,63.5,False
SNI,07-10-2016,62.38,False
SNI,10-10-2016,62.27,False
SNI,11-10-2016,62.14,False
SNI,12-10-2016,62.18,False
SNI,13-10-2016,61.77,False
SNI,14-10-2016,61.28,False
SNI,17-10-2016,61.5,False
SNI,18-10-2016,61.69,False
SNI,19-10-2016,61.89,False
SNI,20-10-2016,62.51,False
SNI,21-10-2016,65.99,False
SNI,24-10-2016,66.1,False
SNI,25-10-2016,65.19,False
SNI,26-10-2016,65.89,False
SNI,27-10-2016,63.74,False
SNI,28-10-2016,63.56,False
SNI,31-10-2016,64.36,False
SNI,01-11-2016,63.99,False
SNI,02-11-2016,63.54,False
SNI,03-11-2016,64.74,False
SNI,04-11-2016,64.84,False
SNI,07-11-2016,65.43,False
SNI,08-11-2016,65.2,False
SNI,09-11-2016,65.5,False
SNI,10-11-2016,67.01,False
SNI,11-11-2016,68.47,False
SNI,14-11-2016,73.7,True
SNI,15-11-2016,70.63,True
SNI,16-11-2016,71.67,True
SNI,17-11-2016,71.19,True
SNI,18-11-2016,69.65,False
SNI,21-11-2016,69.47,False
SNI,22-11-2016,69.33,False
SNI,23-11-2016,70.14,True
SNI,25-11-2016,70.5,True
SNI,28-11-2016,69.02,False
SNI,29-11-2016,70.06,True
SNI,30-11-2016,69.26,False
SNI,01-12-2016,69.69,False
SNI,02-12-2016,68.47,False
SNI,05-12-2016,69.2,False
SNI,06-12-2016,70.36,True
SNI,07-12-2016,72.17,True
SNI,08-12-2016,72.94,True
SNI,09-12-2016,71.72,True
SNI,12-12-2016,70.42,True
SNI,13-12-2016,71.22,True
SNI,14-12-2016,71.54,True
SNI,15-12-2016,70.46,True
SNI,16-12-2016,70.3,True
SNI,19-12-2016,70.75,True
SNI,20-12-2016,72.68,True
SNI,21-12-2016,72.13,True
SNI,22-12-2016,72.6,True
SNI,23-12-2016,72.51,True
SNI,27-12-2016,72.73,True
SNI,28-12-2016,72.03,True
SNI,29-12-2016,71.79,True
SNI,30-12-2016,71.37,True
SNI,03-01-2017,72.37,True
SNI,04-01-2017,74.49,True
SNI,05-01-2017,74.68,True
SNI,06-01-2017,74.38,True
SNI,09-01-2017,74.76,True
SNI,10-01-2017,74.29,True
SNI,11-01-2017,74.41,True
SNI,12-01-2017,75.4,True
SNI,13-01-2017,75.29,True
SNI,17-01-2017,75.02,True
SNI,18-01-2017,75.34,True
SNI,19-01-2017,74.36,True
SNI,20-01-2017,74.14,True
SNI,23-01-2017,74.63,True
SNI,24-01-2017,74.7,True
SNI,25-01-2017,75.0,True
SNI,26-01-2017,76.96,True
SNI,27-01-2017,76.27,True
SNI,30-01-2017,76.3,True
SNI,31-01-2017,76.16,True
SNI,01-02-2017,75.84,True
SNI,02-02-2017,75.72,True
SNI,03-02-2017,76.12,True
SNI,06-02-2017,75.51,True
SNI,07-02-2017,75.52,True
SNI,08-02-2017,75.19,True
SNI,09-02-2017,77.23,True
SNI,10-02-2017,77.83,True
SNI,13-02-2017,77.47,True
SNI,14-02-2017,76.9,True
SNI,15-02-2017,77.18,True
SNI,16-02-2017,77.1,True
SNI,17-02-2017,76.04,True
SNI,21-02-2017,81.5,True
SNI,22-02-2017,82.46,True
SNI,23-02-2017,81.7,True
SNI,24-02-2017,80.76,True
SNI,27-02-2017,80.71,True
SNI,28-02-2017,80.77,True
SNI,01-03-2017,79.99,True
SNI,02-03-2017,78.96,True
SNI,03-03-2017,78.52,True
SNI,06-03-2017,78.2,True
SNI,07-03-2017,78.34,True
SNI,08-03-2017,78.54,True
SNI,09-03-2017,79.14,True
SNI,10-03-2017,79.37,True
SNI,13-03-2017,78.99,True
SNI,14-03-2017,78.5,True
SNI,15-03-2017,79.76,True
SNI,16-03-2017,79.48,True
SNI,17-03-2017,79.14,True
SNI,20-03-2017,79.11,True
SNI,21-03-2017,78.29,True
SNI,22-03-2017,78.3,True
SNI,23-03-2017,78.25,True
SNI,24-03-2017,78.55,True
SNI,27-03-2017,78.53,True
SNI,28-03-2017,78.34,True
SNI,29-03-2017,78.62,True
SNI,30-03-2017,78.67,True
SNI,31-03-2017,78.37,True
SNI,03-04-2017,77.39,True
SNI,04-04-2017,78.18,True
SNI,05-04-2017,77.78,True
SNI,06-04-2017,77.72,True
SNI,07-04-2017,77.13,True
SNI,10-04-2017,77.21,True
SNI,11-04-2017,76.64,True
SNI,12-04-2017,75.43,True
SNI,13-04-2017,74.28,True
SNI,17-04-2017,74.82,True
SNI,18-04-2017,74.51,True
SNI,19-04-2017,75.25,True
SNI,20-04-2017,75.6,True
SNI,21-04-2017,75.15,True
SNI,24-04-2017,75.49,True
SNI,25-04-2017,75.96,True
SNI,26-04-2017,76.49,True
SNI,27-04-2017,75.64,True
SNI,28-04-2017,74.72,True
SNI,01-05-2017,73.6,True
SNI,02-05-2017,71.87,True
SNI,03-05-2017,68.4,False
SNI,04-05-2017,70.2,True
SNI,05-05-2017,72.5,True
SNI,08-05-2017,71.01,True
SNI,09-05-2017,69.79,False
SNI,10-05-2017,69.33,False
SNI,11-05-2017,68.76,False
SNI,12-05-2017,68.37,False
SNI,15-05-2017,68.28,False
SNI,16-05-2017,67.68,False
SNI,17-05-2017,66.5,False
SNI,18-05-2017,66.62,False
SNI,19-05-2017,68.05,False
SNI,22-05-2017,68.23,False
SNI,23-05-2017,67.48,False
SNI,24-05-2017,66.9,False
SNI,25-05-2017,67.21,False
SNI,26-05-2017,66.7,False
SNI,30-05-2017,66.82,False
SNI,31-05-2017,66.22,False
SNI,01-06-2017,66.84,False
SNI,02-06-2017,65.94,False
SNI,05-06-2017,65.89,False
SNI,06-06-2017,66.28,False
SNI,07-06-2017,66.73,False
SNI,08-06-2017,66.35,False
SNI,09-06-2017,67.2,False
SNI,12-06-2017,68.43,False
SNI,13-06-2017,67.47,False
SNI,14-06-2017,66.76,False
SNI,15-06-2017,67.66,False
SNI,16-06-2017,67.35,False
SNI,19-06-2017,67.48,False
SNI,20-06-2017,66.15,False
SNI,21-06-2017,66.39,False
SNI,22-06-2017,66.61,False
SNI,23-06-2017,67.4,False
SNI,26-06-2017,68.56,False
SNI,27-06-2017,68.43,False
SNI,28-06-2017,69.45,False
SNI,29-06-2017,68.54,False
SNI,30-06-2017,68.31,False
SNI,03-07-2017,68.47,False
SNI,05-07-2017,68.61,False
SNI,06-07-2017,67.47,False
SNI,07-07-2017,67.16,False
SNI,10-07-2017,67.31,False
SNI,11-07-2017,67.43,False
SNI,12-07-2017,67.14,False
